area_code,area_name_english,area_name_japanese,population,median_age,state_code,state_name,state_name_japanese,area_name_japanese_wo_state
04100,Miyagi-ken Sendai-shi,宮城県 仙台市,1096704,45.8,04,miyagi,宮城県,仙台市
04101,Miyagi-ken Sendai-shi Aoba-ku,宮城県 仙台市 青葉区,311590,45.0,04,miyagi,宮城県,仙台市 青葉区
04102,Miyagi-ken Sendai-shi Miyagino-ku,宮城県 仙台市 宮城野区,196732,44.0,04,miyagi,宮城県,仙台市 宮城野区
04103,Miyagi-ken Sendai-shi Wakabayashi-ku,宮城県 仙台市 若林区,141475,44.7,04,miyagi,宮城県,仙台市 若林区
04104,Miyagi-ken Sendai-shi Taihaku-ku,宮城県 仙台市 太白区,234758,46.4,04,miyagi,宮城県,仙台市 太白区
04105,Miyagi-ken Sendai-shi Izumi-ku,宮城県 仙台市 泉区,212149,48.6,04,miyagi,宮城県,仙台市 泉区
04202,Miyagi-ken Ishinomaki-shi,宮城県 石巻市,140151,52.8,04,miyagi,宮城県,石巻市
04203,Miyagi-ken Shiogama-shi,宮城県 塩竈市,52203,53.2,04,miyagi,宮城県,塩竈市
04205,Miyagi-ken Kesennuma-shi,宮城県 気仙沼市,61147,57.5,04,miyagi,宮城県,気仙沼市
04206,Miyagi-ken Shiroishi-shi,宮城県 白石市,32758,55.2,04,miyagi,宮城県,白石市
04207,Miyagi-ken Natori-shi,宮城県 名取市,78718,44.8,04,miyagi,宮城県,名取市
04208,Miyagi-ken Kakuda-shi,宮城県 角田市,27976,54.9,04,miyagi,宮城県,角田市
04209,Miyagi-ken Tagajo-shi,宮城県 多賀城市,62827,45.9,04,miyagi,宮城県,多賀城市
04211,Miyagi-ken Iwanuma-shi,宮城県 岩沼市,44068,46.7,04,miyagi,宮城県,岩沼市
04212,Miyagi-ken Tome-shi,宮城県 登米市,76037,55.4,04,miyagi,宮城県,登米市
04213,Miyagi-ken Kurihara-shi,宮城県 栗原市,64637,59.3,04,miyagi,宮城県,栗原市
04214,Miyagi-ken Higashimatsushima-shi,宮城県 東松島市,39098,48.9,04,miyagi,宮城県,東松島市
04215,Miyagi-ken Osaki-shi,宮城県 大崎市,127330,50.2,04,miyagi,宮城県,大崎市
04216,Miyagi-ken Tomiya-shi,宮城県 富谷市,51651,44.8,04,miyagi,宮城県,富谷市
04301,Miyagi-ken Zao-machi,宮城県 蔵王町,11418,57.1,04,miyagi,宮城県,蔵王町
04302,Miyagi-ken Shichikashuku-machi,宮城県 七ヶ宿町,1262,62.0,04,miyagi,宮城県,七ヶ宿町
04321,Miyagi-ken Ogawara-machi,宮城県 大河原町,23571,47.6,04,miyagi,宮城県,大河原町
04322,Miyagi-ken Murata-machi,宮城県 村田町,10666,55.0,04,miyagi,宮城県,村田町
04323,Miyagi-ken Shibata-machi,宮城県 柴田町,38271,47.7,04,miyagi,宮城県,柴田町
04324,Miyagi-ken Kawasaki-machi,宮城県 川崎町,8345,57.9,04,miyagi,宮城県,川崎町
04341,Miyagi-ken Marumori-machi,宮城県 丸森町,12262,61.2,04,miyagi,宮城県,丸森町
04361,Miyagi-ken Watari-cho,宮城県 亘理町,33087,50.8,04,miyagi,宮城県,亘理町
04362,Miyagi-ken Yamamoto-cho,宮城県 山元町,12046,59.0,04,miyagi,宮城県,山元町
04401,Miyagi-ken Matsushima-machi,宮城県 松島町,13323,57.5,04,miyagi,宮城県,松島町
04404,Miyagi-ken Shichigahama-machi,宮城県 七ヶ浜町,18132,52.2,04,miyagi,宮城県,七ヶ浜町
04406,Miyagi-ken Rifu-cho,宮城県 利府町,35182,46.7,04,miyagi,宮城県,利府町
04421,Miyagi-ken Taiwa-cho,宮城県 大和町,28786,44.2,04,miyagi,宮城県,大和町
04422,Miyagi-ken Osato-cho,宮城県 大郷町,7813,57.2,04,miyagi,宮城県,大郷町
04424,Miyagi-ken Ohira-mura,宮城県 大衡村,5849,46.3,04,miyagi,宮城県,大衡村
04444,Miyagi-ken Shikama-cho,宮城県 色麻町,6698,54.3,04,miyagi,宮城県,色麻町
04445,Miyagi-ken Kami-machi,宮城県 加美町,21943,56.4,04,miyagi,宮城県,加美町
04501,Miyagi-ken Wakuya-cho,宮城県 涌谷町,15388,57.2,04,miyagi,宮城県,涌谷町
04505,Miyagi-ken Misato-machi,宮城県 美里町,23994,54.0,04,miyagi,宮城県,美里町
04581,Miyagi-ken Onagawa-cho,宮城県 女川町,6430,53.9,04,miyagi,宮城県,女川町
04606,Miyagi-ken Minamisanriku-cho,宮城県 南三陸町,12225,57.8,04,miyagi,宮城県,南三陸町
05201,Akita-ken Akita-shi,秋田県 秋田市,307672,51.5,05,akita,秋田県,秋田市
05202,Akita-ken Noshiro-shi,秋田県 能代市,49968,59.3,05,akita,秋田県,能代市
05203,Akita-ken Yokote-shi,秋田県 横手市,85555,58.0,05,akita,秋田県,横手市
05204,Akita-ken Odate-shi,秋田県 大館市,69237,57.6,05,akita,秋田県,大館市
05206,Akita-ken Oga-shi,秋田県 男鹿市,25154,63.5,05,akita,秋田県,男鹿市
05207,Akita-ken Yuzawa-shi,秋田県 湯沢市,42091,59.5,05,akita,秋田県,湯沢市
05209,Akita-ken Kazuno-shi,秋田県 鹿角市,29088,59.1,05,akita,秋田県,鹿角市
05210,Akita-ken Yurihonjo-shi,秋田県 由利本荘市,74707,56.4,05,akita,秋田県,由利本荘市
05211,Akita-ken Katagami-shi,秋田県 潟上市,31720,54.4,05,akita,秋田県,潟上市
05212,Akita-ken Daisen-shi,秋田県 大仙市,77657,57.6,05,akita,秋田県,大仙市
05213,Akita-ken Kitaakita-shi,秋田県 北秋田市,30198,61.7,05,akita,秋田県,北秋田市
05214,Akita-ken Nikaho-shi,秋田県 にかほ市,23435,57.5,05,akita,秋田県,にかほ市
05215,Akita-ken Semboku-shi,秋田県 仙北市,24610,60.7,05,akita,秋田県,仙北市
05303,Akita-ken Kosaka-machi,秋田県 小坂町,4780,61.8,05,akita,秋田県,小坂町
05327,Akita-ken Kamikoani-mura,秋田県 上小阿仁村,2063,66.7,05,akita,秋田県,上小阿仁村
05346,Akita-ken Fujisato-machi,秋田県 藤里町,2896,64.2,05,akita,秋田県,藤里町
05348,Akita-ken Mitane-cho,秋田県 三種町,15254,62.6,05,akita,秋田県,三種町
05349,Akita-ken Happou-cho,秋田県 八峰町,6577,63.0,05,akita,秋田県,八峰町
05361,Akita-ken Gojome-machi,秋田県 五城目町,8538,63.6,05,akita,秋田県,五城目町
05363,Akita-ken Hachirogata-machi,秋田県 八郎潟町,5583,61.6,05,akita,秋田県,八郎潟町
05366,Akita-ken Ikawa-machi,秋田県 井川町,4566,60.8,05,akita,秋田県,井川町
05368,Akita-ken Ogata-mura,秋田県 大潟村,3011,50.6,05,akita,秋田県,大潟村
05434,Akita-ken Misato-cho,秋田県 美郷町,18613,59.0,05,akita,秋田県,美郷町
05463,Akita-ken Ugo-machi,秋田県 羽後町,13825,59.4,05,akita,秋田県,羽後町
05464,Akita-ken Higashinaruse-mura,秋田県 東成瀬村,2704,58.0,05,akita,秋田県,東成瀬村
06201,Yamagata-ken Yamagata-shi,山形県 山形市,247590,49.2,06,yamagata,山形県,山形市
06202,Yamagata-ken Yonezawa-shi,山形県 米沢市,81252,50.9,06,yamagata,山形県,米沢市
06203,Yamagata-ken Tsuruoka-shi,山形県 鶴岡市,122347,54.4,06,yamagata,山形県,鶴岡市
06204,Yamagata-ken Sakata-shi,山形県 酒田市,100273,55.3,06,yamagata,山形県,酒田市
06205,Yamagata-ken Shinjo-shi,山形県 新庄市,34432,53.3,06,yamagata,山形県,新庄市
06206,Yamagata-ken Sagae-shi,山形県 寒河江市,40189,51.3,06,yamagata,山形県,寒河江市
06207,Yamagata-ken Kaminoyama-shi,山形県 上山市,29110,57.9,06,yamagata,山形県,上山市
06208,Yamagata-ken Murayama-shi,山形県 村山市,22516,58.3,06,yamagata,山形県,村山市
06209,Yamagata-ken Nagai-shi,山形県 長井市,26543,54.5,06,yamagata,山形県,長井市
06210,Yamagata-ken Tendo-shi,山形県 天童市,62140,49.2,06,yamagata,山形県,天童市
06211,Yamagata-ken Higashine-shi,山形県 東根市,47682,47.0,06,yamagata,山形県,東根市
06212,Yamagata-ken Obanazawa-shi,山形県 尾花沢市,14971,60.1,06,yamagata,山形県,尾花沢市
06213,Yamagata-ken Nanyo-shi,山形県 南陽市,30420,53.2,06,yamagata,山形県,南陽市
06301,Yamagata-ken Yamanobe-machi,山形県 山辺町,13725,53.7,06,yamagata,山形県,山辺町
06302,Yamagata-ken Nakayama-machi,山形県 中山町,10746,55.7,06,yamagata,山形県,中山町
06321,Yamagata-ken Kahoku-cho,山形県 河北町,17641,56.5,06,yamagata,山形県,河北町
06322,Yamagata-ken Nishikawa-machi,山形県 西川町,4956,62.5,06,yamagata,山形県,西川町
06323,Yamagata-ken Asahi-machi,山形県 朝日町,6366,61.6,06,yamagata,山形県,朝日町
06324,Yamagata-ken Oe-machi,山形県 大江町,7646,58.2,06,yamagata,山形県,大江町
06341,Yamagata-ken Oishida-machi,山形県 大石田町,6577,59.1,06,yamagata,山形県,大石田町
06361,Yamagata-ken Kaneyama-machi,山形県 金山町,5071,57.7,06,yamagata,山形県,金山町
06362,Yamagata-ken Mogami-machi,山形県 最上町,8080,59.9,06,yamagata,山形県,最上町
06363,Yamagata-ken Funagata-machi,山形県 舟形町,5007,61.0,06,yamagata,山形県,舟形町
06364,Yamagata-ken Mamurogawa-machi,山形県 真室川町,7203,60.2,06,yamagata,山形県,真室川町
06365,Yamagata-ken Okura-mura,山形県 大蔵村,3028,58.9,06,yamagata,山形県,大蔵村
06366,Yamagata-ken Sakegawa-mura,山形県 鮭川村,3902,60.3,06,yamagata,山形県,鮭川村
06367,Yamagata-ken Tozawa-mura,山形県 戸沢村,4199,59.9,06,yamagata,山形県,戸沢村
06381,Yamagata-ken Takahata-machi,山形県 高畠町,22463,52.9,06,yamagata,山形県,高畠町
06382,Yamagata-ken Kawanishi-machi,山形県 川西町,14558,58.3,06,yamagata,山形県,川西町
06401,Yamagata-ken Oguni-machi,山形県 小国町,7107,58.7,06,yamagata,山形県,小国町
06402,Yamagata-ken Shirataka-machi,山形県 白鷹町,12890,57.9,06,yamagata,山形県,白鷹町
06403,Yamagata-ken Iide-machi,山形県 飯豊町,6613,57.9,06,yamagata,山形県,飯豊町
06426,Yamagata-ken Mikawa-machi,山形県 三川町,7601,52.7,06,yamagata,山形県,三川町
06428,Yamagata-ken Shonai-machi,山形県 庄内町,20151,56.6,06,yamagata,山形県,庄内町
06461,Yamagata-ken Yuza-machi,山形県 遊佐町,13032,60.5,06,yamagata,山形県,遊佐町
07201,Fukushima-ken Fukushima-shi,福島県 福島市,282693,50.4,07,fukushima,福島県,福島市
07202,Fukushima-ken Aizuwakamatsu-shi,福島県 会津若松市,117376,51.4,07,fukushima,福島県,会津若松市
07203,Fukushima-ken Koriyama-shi,福島県 郡山市,327692,48.1,07,fukushima,福島県,郡山市
07204,Fukushima-ken Iwaki-shi,福島県 いわき市,332931,51.3,07,fukushima,福島県,いわき市
07205,Fukushima-ken Shirakawa-shi,福島県 白河市,59491,50.1,07,fukushima,福島県,白河市
07207,Fukushima-ken Sukagawa-shi,福島県 須賀川市,74992,49.2,07,fukushima,福島県,須賀川市
07208,Fukushima-ken Kitakata-shi,福島県 喜多方市,44760,56.2,07,fukushima,福島県,喜多方市
07209,Fukushima-ken Soma-shi,福島県 相馬市,34865,50.9,07,fukushima,福島県,相馬市
07210,Fukushima-ken Nihonmatsu-shi,福島県 二本松市,53557,54.3,07,fukushima,福島県,二本松市
07211,Fukushima-ken Tamura-shi,福島県 田村市,35169,56.6,07,fukushima,福島県,田村市
07212,Fukushima-ken Minamisoma-shi,福島県 南相馬市,59005,56.4,07,fukushima,福島県,南相馬市
07213,Fukushima-ken Date-shi,福島県 伊達市,58240,55.0,07,fukushima,福島県,伊達市
07214,Fukushima-ken Motomiya-shi,福島県 本宮市,30236,48.5,07,fukushima,福島県,本宮市
07301,Fukushima-ken Kori-machi,福島県 桑折町,11459,55.9,07,fukushima,福島県,桑折町
07303,Fukushima-ken Kunimi-machi,福島県 国見町,8639,59.6,07,fukushima,福島県,国見町
07308,Fukushima-ken Kawamata-machi,福島県 川俣町,12170,60.4,07,fukushima,福島県,川俣町
07322,Fukushima-ken Otama-mura,福島県 大玉村,8900,46.5,07,fukushima,福島県,大玉村
07342,Fukushima-ken Kagamiishi-machi,福島県 鏡石町,12318,47.1,07,fukushima,福島県,鏡石町
07344,Fukushima-ken Tenei-mura,福島県 天栄村,5194,57.8,07,fukushima,福島県,天栄村
07362,Fukushima-ken Shimogo-machi,福島県 下郷町,5264,62.3,07,fukushima,福島県,下郷町
07364,Fukushima-ken Hinoemata-mura,福島県 檜枝岐村,504,58.0,07,fukushima,福島県,檜枝岐村
07367,Fukushima-ken Tadami-machi,福島県 只見町,4044,63.3,07,fukushima,福島県,只見町
07368,Fukushima-ken Minamiaizu-machi,福島県 南会津町,14451,60.2,07,fukushima,福島県,南会津町
07402,Fukushima-ken Kitashiobara-mura,福島県 北塩原村,2556,57.1,07,fukushima,福島県,北塩原村
07405,Fukushima-ken Nishiaizu-machi,福島県 西会津町,5770,63.4,07,fukushima,福島県,西会津町
07407,Fukushima-ken Bandai-machi,福島県 磐梯町,3322,56.3,07,fukushima,福島県,磐梯町
07408,Fukushima-ken Inawashiro-machi,福島県 猪苗代町,13552,58.2,07,fukushima,福島県,猪苗代町
07421,Fukushima-ken Aizubange-machi,福島県 会津坂下町,15068,56.1,07,fukushima,福島県,会津坂下町
07422,Fukushima-ken Yugawa-mura,福島県 湯川村,3081,53.0,07,fukushima,福島県,湯川村
07423,Fukushima-ken Yanaizu-machi,福島県 柳津町,3081,62.4,07,fukushima,福島県,柳津町
07444,Fukushima-ken Mishima-machi,福島県 三島町,1452,67.0,07,fukushima,福島県,三島町
07445,Fukushima-ken Kaneyama-machi,福島県 金山町,1862,70.2,07,fukushima,福島県,金山町
07446,Fukushima-ken Showa-mura,福島県 昭和村,1246,67.6,07,fukushima,福島県,昭和村
07447,Fukushima-ken Aizumisato-machi,福島県 会津美里町,19014,59.2,07,fukushima,福島県,会津美里町
07461,Fukushima-ken Nishigo-mura,福島県 西郷村,20808,46.3,07,fukushima,福島県,西郷村
07464,Fukushima-ken Izumizaki-mura,福島県 泉崎村,6213,51.9,07,fukushima,福島県,泉崎村
07465,Fukushima-ken Nakajima-mura,福島県 中島村,4885,50.7,07,fukushima,福島県,中島村
07466,Fukushima-ken Yabuki-machi,福島県 矢吹町,17287,50.1,07,fukushima,福島県,矢吹町
07481,Fukushima-ken Tanagura-machi,福島県 棚倉町,13343,52.1,07,fukushima,福島県,棚倉町
07482,Fukushima-ken Yamatsuri-machi,福島県 矢祭町,5392,59.2,07,fukushima,福島県,矢祭町
07483,Fukushima-ken Hanawa-machi,福島県 塙町,8302,58.2,07,fukushima,福島県,塙町
07484,Fukushima-ken Samegawa-mura,福島県 鮫川村,3049,59.9,07,fukushima,福島県,鮫川村
07501,Fukushima-ken Ishikawa-machi,福島県 石川町,14644,56.9,07,fukushima,福島県,石川町
07502,Fukushima-ken Tamakawa-mura,福島県 玉川村,6392,51.4,07,fukushima,福島県,玉川村
07503,Fukushima-ken Hirata-mura,福島県 平田村,5826,57.1,07,fukushima,福島県,平田村
07504,Fukushima-ken Asakawa-machi,福島県 浅川町,6036,54.0,07,fukushima,福島県,浅川町
07505,Fukushima-ken Furudono-machi,福島県 古殿町,4825,59.4,07,fukushima,福島県,古殿町
07521,Fukushima-ken Miharu-machi,福島県 三春町,17018,55.2,07,fukushima,福島県,三春町
07522,Fukushima-ken Ono-machi,福島県 小野町,9471,56.7,07,fukushima,福島県,小野町
07541,Fukushima-ken Hirono-machi,福島県 広野町,5412,54.9,07,fukushima,福島県,広野町
07542,Fukushima-ken Naraha-machi,福島県 楢葉町,3710,59.0,07,fukushima,福島県,楢葉町
07543,Fukushima-ken Tomioka-machi,福島県 富岡町,2128,53.6,07,fukushima,福島県,富岡町
07544,Fukushima-ken Kawauchi-mura,福島県 川内村,2044,64.7,07,fukushima,福島県,川内村
07545,Fukushima-ken Okuma-machi,福島県 大熊町,847,45.6,07,fukushima,福島県,大熊町
07546,Fukushima-ken Futaba-machi,福島県 双葉町,0,-,07,fukushima,福島県,双葉町
07547,Fukushima-ken Namie-machi,福島県 浪江町,1923,57.8,07,fukushima,福島県,浪江町
07548,Fukushima-ken Katsurao-mura,福島県 葛尾村,420,64.1,07,fukushima,福島県,葛尾村
07561,Fukushima-ken Shinchi-machi,福島県 新地町,7905,50.9,07,fukushima,福島県,新地町
07564,Fukushima-ken Iitate-mura,福島県 飯舘村,1318,67.2,07,fukushima,福島県,飯舘村
08201,Ibaraki-ken Mito-shi,茨城県 水戸市,270685,47.6,08,ibaraki,茨城県,水戸市
08202,Ibaraki-ken Hitachi-shi,茨城県 日立市,174508,51.9,08,ibaraki,茨城県,日立市
08203,Ibaraki-ken Tsuchiura-shi,茨城県 土浦市,142074,49.0,08,ibaraki,茨城県,土浦市
08204,Ibaraki-ken Koga-shi,茨城県 古河市,139344,49.0,08,ibaraki,茨城県,古河市
08205,Ibaraki-ken Ishioka-shi,茨城県 石岡市,73061,52.7,08,ibaraki,茨城県,石岡市
08207,Ibaraki-ken Yuki-shi,茨城県 結城市,50645,49.4,08,ibaraki,茨城県,結城市
08208,Ibaraki-ken Ryugasaki-shi,茨城県 龍ケ崎市,76420,49.9,08,ibaraki,茨城県,龍ケ崎市
08210,Ibaraki-ken Shimotsuma-shi,茨城県 下妻市,42521,49.1,08,ibaraki,茨城県,下妻市
08211,Ibaraki-ken Joso-shi,茨城県 常総市,60834,49.8,08,ibaraki,茨城県,常総市
08212,Ibaraki-ken Hitachiota-shi,茨城県 常陸太田市,48602,58.5,08,ibaraki,茨城県,常陸太田市
08214,Ibaraki-ken Takahagi-shi,茨城県 高萩市,27699,54.6,08,ibaraki,茨城県,高萩市
08215,Ibaraki-ken Kitaibaraki-shi,茨城県 北茨城市,41801,54.8,08,ibaraki,茨城県,北茨城市
08216,Ibaraki-ken Kasama-shi,茨城県 笠間市,73173,51.9,08,ibaraki,茨城県,笠間市
08217,Ibaraki-ken Toride-shi,茨城県 取手市,104524,52.4,08,ibaraki,茨城県,取手市
08219,Ibaraki-ken Ushiku-shi,茨城県 牛久市,84651,48.4,08,ibaraki,茨城県,牛久市
08220,Ibaraki-ken Tsukuba-shi,茨城県 つくば市,241656,42.3,08,ibaraki,茨城県,つくば市
08221,Ibaraki-ken Hitachinaka-shi,茨城県 ひたちなか市,156581,47.8,08,ibaraki,茨城県,ひたちなか市
08222,Ibaraki-ken Kashima-shi,茨城県 鹿嶋市,66950,49.4,08,ibaraki,茨城県,鹿嶋市
08223,Ibaraki-ken Itako-shi,茨城県 潮来市,27604,52.6,08,ibaraki,茨城県,潮来市
08224,Ibaraki-ken Moriya-shi,茨城県 守谷市,68421,44.8,08,ibaraki,茨城県,守谷市
08225,Ibaraki-ken Hitachiomiya-shi,茨城県 常陸大宮市,39267,57.1,08,ibaraki,茨城県,常陸大宮市
08226,Ibaraki-ken Naka-shi,茨城県 那珂市,53502,51.4,08,ibaraki,茨城県,那珂市
08227,Ibaraki-ken Chikusei-shi,茨城県 筑西市,100753,51.3,08,ibaraki,茨城県,筑西市
08228,Ibaraki-ken Bando-shi,茨城県 坂東市,52265,50.0,08,ibaraki,茨城県,坂東市
08229,Ibaraki-ken Inashiki-shi,茨城県 稲敷市,39039,56.7,08,ibaraki,茨城県,稲敷市
08230,Ibaraki-ken Kasumigaura-shi,茨城県 かすみがうら市,40087,50.6,08,ibaraki,茨城県,かすみがうら市
08231,Ibaraki-ken Sakuragawa-shi,茨城県 桜川市,39122,54.4,08,ibaraki,茨城県,桜川市
08232,Ibaraki-ken Kamisu-shi,茨城県 神栖市,95454,45.9,08,ibaraki,茨城県,神栖市
08233,Ibaraki-ken Namegata-shi,茨城県 行方市,32185,55.7,08,ibaraki,茨城県,行方市
08234,Ibaraki-ken Hokota-shi,茨城県 鉾田市,45953,52.6,08,ibaraki,茨城県,鉾田市
08235,Ibaraki-ken Tsukubamirai-shi,茨城県 つくばみらい市,49872,46.1,08,ibaraki,茨城県,つくばみらい市
08236,Ibaraki-ken Omitama-shi,茨城県 小美玉市,48870,49.8,08,ibaraki,茨城県,小美玉市
08302,Ibaraki-ken Ibaraki-machi,茨城県 茨城町,31401,53.5,08,ibaraki,茨城県,茨城町
08309,Ibaraki-ken Oarai-machi,茨城県 大洗町,15715,53.4,08,ibaraki,茨城県,大洗町
08310,Ibaraki-ken Shirosato-machi,茨城県 城里町,18097,57.7,08,ibaraki,茨城県,城里町
08341,Ibaraki-ken Tokai-mura,茨城県 東海村,37891,46.9,08,ibaraki,茨城県,東海村
08364,Ibaraki-ken Daigo-machi,茨城県 大子町,15736,63.2,08,ibaraki,茨城県,大子町
08442,Ibaraki-ken Miho-mura,茨城県 美浦村,14602,52.2,08,ibaraki,茨城県,美浦村
08443,Ibaraki-ken Ami-machi,茨城県 阿見町,48553,47.5,08,ibaraki,茨城県,阿見町
08447,Ibaraki-ken Kawachi-machi,茨城県 河内町,8231,58.4,08,ibaraki,茨城県,河内町
08521,Ibaraki-ken Yachiyo-machi,茨城県 八千代町,21026,50.1,08,ibaraki,茨城県,八千代町
08542,Ibaraki-ken Goka-machi,茨城県 五霞町,8093,54.5,08,ibaraki,茨城県,五霞町
08546,Ibaraki-ken Sakai-machi,茨城県 境町,24201,48.9,08,ibaraki,茨城県,境町
08564,Ibaraki-ken Tone-machi,茨城県 利根町,15340,61.0,08,ibaraki,茨城県,利根町
09201,Tochigi-ken Utsunomiya-shi,栃木県 宇都宮市,518757,46.9,09,tochigi,栃木県,宇都宮市
09202,Tochigi-ken Ashikaga-shi,栃木県 足利市,144746,51.8,09,tochigi,栃木県,足利市
09203,Tochigi-ken Tochigi-shi,栃木県 栃木市,155549,50.8,09,tochigi,栃木県,栃木市
09204,Tochigi-ken Sano-shi,栃木県 佐野市,116228,50.6,09,tochigi,栃木県,佐野市
09205,Tochigi-ken Kanuma-shi,栃木県 鹿沼市,94033,50.5,09,tochigi,栃木県,鹿沼市
09206,Tochigi-ken Nikko-shi,栃木県 日光市,77661,55.3,09,tochigi,栃木県,日光市
09208,Tochigi-ken Oyama-shi,栃木県 小山市,166666,46.9,09,tochigi,栃木県,小山市
09209,Tochigi-ken Moka-shi,栃木県 真岡市,78190,47.5,09,tochigi,栃木県,真岡市
